DATE,TWD,GBP,LKR,DKK,CAD,JPY,MYR,SEK,SGD,HKD,AUD,CHF,KRW,CNY,VEF,NZD,THB,EUR,NOK,INR,MXN,BRL,ZAR
1998-05-08,33.25,1.638,64.05,6.752,1.4367,132.88,3.82,7.6136,1.619,7.75,0.6355,1.4795,1389.0,8.31,0.5377,0.5448,38.7,,7.4125,39.805,8.478,1.145,5.063
1998-05-11,33.21,1.63,63.92,6.7766,1.4335,132.84,3.8725,7.6347,1.6255,7.7499,0.6371,1.486,1393.0,8.31,0.5373,0.541,38.65,,7.442,39.79,8.47,1.1458,5.065
1998-05-12,33.42,1.6347,63.95,6.763,1.4323,134.0,3.8925,7.614,1.646,7.7485,0.633,1.4805,1393.0,8.31,0.5375,0.5365,38.77,,7.422,39.85,8.51,1.1459,5.075
1998-05-13,33.45,1.6308,64.2,6.777,1.4448,134.18,3.89,7.704,1.6595,7.749,0.6276,1.4809,1420.0,8.31,0.5355,0.5345,39.05,,7.462,39.85,8.515,1.1475,5.084
1998-05-14,33.25,1.6306,64.18,6.787,1.448,134.23,3.79,7.723,1.6555,7.7485,0.627,1.484,1425.0,8.31,0.5365,0.533,38.85,,7.476,40.65,8.505,1.1468,5.084
1998-05-15,33.25,1.6278,64.5,6.802,1.4508,134.39,3.7578,7.745,1.6475,7.749,0.627,1.4879,1440.0,8.31,0.5363,0.5352,39.15,,7.498,40.65,8.52,1.1468,5.0895
1998-05-18,33.79,1.6235,64.55,6.8105,1.4497,135.95,3.845,7.794,1.653,7.7497,0.6221,1.488,1448.0,8.31,0.5365,0.5324,39.45,,7.525,40.57,8.536,1.1474,5.098
1998-05-19,33.83,1.6232,64.72,6.7985,1.4502,136.34,3.865,7.768,1.653,7.7495,0.6236,1.4825,1445.0,8.31,0.5365,0.5312,39.6,,7.513,40.572,8.58,1.1479,5.1101
1998-05-20,33.69,1.6332,64.55,6.749,1.4498,135.99,3.83,7.714,1.65,7.749,0.6255,1.4758,1412.0,8.31,0.5358,0.5323,39.45,,7.4925,40.53,8.64,1.149,5.106
1998-05-21,33.6,1.6305,64.25,6.7032,1.4475,135.65,3.785,7.67,1.637,7.7495,0.6304,1.4645,1393.0,8.31,0.5365,0.535,39.25,,7.441,40.546,8.635,1.15,5.084
1998-05-22,33.62,1.6318,64.4,6.706,1.4496,135.77,3.81,7.697,1.638,7.748,0.6315,1.465,1385.0,8.31,0.5375,0.5355,39.45,,7.419,40.7,8.65,1.1515,5.094
1998-05-26,33.89,1.6365,64.8,6.746,1.4549,137.38,3.845,7.748,1.655,7.7478,0.6225,1.47,1397.0,8.31,0.5378,0.5335,39.3,,7.47,41.3,8.7273,1.153,5.119
1998-05-27,33.9,1.6322,64.75,6.7855,1.4568,137.36,3.85,7.82,1.6665,7.749,0.6215,1.4722,1415.0,8.31,0.5389,0.533,39.7,,7.574,41.45,8.89,1.1513,5.1545
1998-05-28,33.88,1.6277,64.9,6.79,1.4556,138.91,3.89,7.812,1.6755,7.748,0.6219,1.4755,1404.0,8.31,0.539,0.5325,40.25,,7.55,42.35,8.785,1.1497,5.18
1998-05-29,34.0,1.6308,65.45,6.7935,1.4571,138.5,3.8702,7.835,1.6755,7.7495,0.626,1.482,1409.0,8.31,0.5385,0.5358,40.44,,7.5327,41.75,8.825,1.1502,5.154
1998-06-01,34.3,1.6392,64.5,6.781,1.4568,139.57,3.95,7.825,1.697,7.7493,0.615,1.4765,1400.0,8.31,0.5395,0.528,42.05,,7.523,41.85,8.908,1.1523,5.205
1998-06-02,34.34,1.6388,64.5,6.782,1.4543,138.97,3.93,7.797,1.68,7.7496,0.6145,1.48,1406.0,8.31,0.5395,0.5235,41.95,,7.4955,41.87,8.88,1.1516,5.136
1998-06-03,34.21,1.6385,64.75,6.7495,1.453,138.34,3.925,7.77,1.675,7.7493,0.6115,1.4778,1392.0,8.31,0.5395,0.5245,42.05,,7.4572,41.8,8.795,1.1517,5.109
1998-06-04,34.3,1.6395,65.0,6.718,1.4558,138.4,3.975,7.7525,1.687,7.7496,0.611,1.4675,1394.0,8.31,0.5393,0.5245,42.95,,7.4305,41.95,8.78,1.1514,5.114
1998-06-05,34.35,1.6351,64.8,6.7585,1.4586,139.66,3.995,7.8055,1.7025,7.7497,0.6005,1.477,1396.0,8.31,0.539,0.513,43.1,,7.452,41.85,8.769,1.1525,5.137
1998-06-08,34.74,1.6324,64.9,6.7725,1.4592,140.58,4.0,7.825,1.7125,7.749,0.5995,1.4772,1400.0,8.31,0.5407,0.509,43.2,,7.466,41.86,8.835,1.1528,5.1635
1998-06-09,34.76,1.6347,65.7,6.784,1.4602,140.25,3.955,7.885,1.7138,7.7495,0.5955,1.4773,1399.0,8.31,0.541,0.508,42.87,,7.515,42.45,8.828,1.1536,5.165
1998-06-10,35.0,1.6277,65.05,6.843,1.4669,141.52,4.025,7.975,1.745,7.7493,0.587,1.4885,1395.0,8.31,0.5413,0.496,43.6,,7.593,42.45,8.875,1.155,5.203
1998-06-11,34.9,1.6292,65.6,6.875,1.4701,143.25,4.025,8.0,1.745,7.7505,0.5867,1.4905,1395.0,8.31,0.5419,0.4973,43.5,,7.639,42.45,8.985,1.1536,5.265
1998-06-12,34.95,1.6315,65.45,6.8835,1.4685,144.36,4.0454,8.001,1.7465,7.7498,0.5925,1.497,1400.0,8.31,0.5435,0.5013,43.6,,7.644,42.2,9.07,1.1551,5.33
1998-06-15,34.91,1.6315,65.35,6.906,1.474,146.42,4.09,8.1,1.7515,7.7442,0.5894,1.5095,1437.0,8.31,0.5435,0.496,43.75,,7.7055,42.4,9.04,1.1544,5.392
1998-06-16,34.85,1.6525,65.3,6.846,1.4708,144.05,4.0575,8.05,1.7365,7.745,0.5925,1.4975,1435.0,8.31,0.545,0.4963,43.28,,7.6405,42.35,9.007,1.1545,5.359
1998-06-17,34.85,1.662,65.04,6.8135,1.4635,137.68,3.935,7.9455,1.6705,7.7413,0.6081,1.492,1423.0,8.31,0.545,0.5173,41.2,,7.579,42.25,8.89,1.155,5.333
1998-06-18,34.12,1.6705,65.25,6.8255,1.469,137.61,3.965,7.934,1.675,7.743,0.6067,1.4965,1396.0,8.31,0.544,0.5175,41.6,,7.5855,42.3,8.9091,1.1556,5.4025
1998-06-19,34.11,1.6735,65.4,6.8075,1.4695,134.2,3.875,7.9215,1.607,7.741,0.627,1.494,1395.0,8.31,0.5433,0.5298,41.05,,7.558,42.6,8.887,1.1555,5.4775
1998-06-22,34.4,1.672,65.05,6.8345,1.4713,137.9,3.96,7.932,1.652,7.7444,0.611,1.497,1396.0,8.31,0.5443,0.5176,41.35,,7.5895,42.8,8.915,1.1552,5.5175
1998-06-23,34.45,1.6641,65.0,6.873,1.4698,139.13,3.955,7.948,1.652,7.7438,0.6078,1.5065,1386.0,8.31,0.5448,0.5085,41.25,,7.602,42.95,8.91,1.1547,5.484
1998-06-24,34.4,1.6683,64.9,6.857,1.47,140.75,3.95,7.8945,1.66,7.7448,0.6074,1.508,1382.0,8.31,0.5455,0.5166,41.25,,7.582,42.85,8.94,1.1557,5.432
1998-06-25,34.55,1.6722,65.5,6.84,1.4668,141.67,4.0,7.873,1.6685,7.747,0.6054,1.5104,1375.0,8.31,0.5469,0.5139,41.35,,7.5995,42.85,8.955,1.1557,5.5825
1998-06-26,34.7,1.6608,65.65,6.914,1.4693,142.75,4.08,7.998,1.6915,7.75,0.603,1.5255,1388.0,8.31,0.552,0.506,41.7,,7.705,42.9,9.047,1.1567,5.917
1998-06-29,34.6,1.6645,65.15,6.91,1.4721,141.92,4.19,7.975,1.718,7.7483,0.6075,1.5275,1385.0,8.31,0.5498,0.5063,42.5,,7.7,42.59,9.03,1.1563,5.955
1998-06-30,34.37,1.6695,65.45,6.872,1.4717,138.29,4.13,7.9755,1.684,7.7483,0.6208,1.515,1376.0,8.31,0.555,0.52,42.15,,7.665,42.5,8.985,1.1565,5.9235
1998-07-01,34.38,1.6616,65.45,6.924,1.4658,138.65,4.1415,8.039,1.69,7.7475,0.619,1.5285,1373.0,8.31,0.5561,0.5175,42.2,,7.72,42.35,8.941,1.1568,5.9901
1998-07-02,34.38,1.6565,65.95,6.9475,1.4686,141.44,4.2176,8.101,1.705,7.7495,0.6115,1.5355,1370.0,8.31,0.555,0.5125,42.3,,7.776,42.75,8.982,1.1568,6.325
1998-07-03,34.41,1.6471,65.9,6.9285,1.4675,139.35,4.15,8.096,1.702,7.748,0.6185,1.53,1358.0,8.31,0.5545,0.5195,41.6,,7.769,42.6,8.951,1.1568,6.365
1998-07-06,34.51,1.6442,65.75,6.903,1.473,140.18,4.195,8.082,1.7145,7.747,0.6165,1.5255,1348.0,8.31,0.5554,0.516,41.45,,7.705,42.56,8.975,1.1581,6.47
1998-07-07,34.38,1.6375,65.75,6.92,1.4732,138.78,4.155,8.089,1.6925,7.7482,0.6195,1.5281,1348.0,8.31,0.5545,0.5205,41.3,,7.71,42.6,8.96,1.1585,6.18
1998-07-08,34.4,1.6369,66.2,6.923,1.4745,139.6,4.19,8.068,1.7085,7.7485,0.6165,1.528,1334.0,8.31,0.5545,0.5166,41.35,,7.717,42.75,8.92,1.161,6.15
1998-07-09,34.4,1.6315,66.2,6.976,1.4768,141.3,4.2575,8.1075,1.718,7.75,0.6125,1.542,1310.0,8.31,0.5545,0.5128,42.0,,7.774,42.75,8.947,1.1617,6.285
1998-07-10,34.41,1.6325,65.63,6.9285,1.48,141.05,4.265,8.071,1.7285,7.7495,0.614,1.5385,1316.0,8.31,0.5568,0.514,42.05,,7.709,42.6,8.957,1.16,6.385
1998-07-13,34.5,1.6412,65.9,6.864,1.4786,140.98,4.215,8.0375,1.7185,7.7496,0.6165,1.5185,1314.0,8.31,0.5587,0.5173,41.8,,7.659,42.7,8.8995,1.1628,6.1425
1998-07-14,34.4,1.6355,65.69,6.863,1.479,139.84,4.13,8.057,1.6885,7.7488,0.6245,1.5205,1291.0,8.31,0.5565,0.5255,41.21,,7.671,42.65,8.857,1.1628,6.01
1998-07-15,34.4,1.6337,66.35,6.865,1.485,140.67,4.155,8.025,1.697,7.75,0.6234,1.5153,1285.0,8.31,0.5575,0.5225,41.45,,7.631,42.75,8.855,1.1613,6.1325
1998-07-16,34.37,1.6387,66.0,6.8205,1.489,140.25,4.1,7.95,1.688,7.7488,0.629,1.507,1286.0,8.31,0.5584,0.5267,40.7,,7.568,42.75,8.8475,1.1623,6.2075
1998-07-17,34.28,1.6427,65.65,6.802,1.4885,139.6,4.1295,7.914,1.71,7.749,0.6267,1.505,1286.0,8.31,0.5585,0.527,40.85,,7.524,42.55,8.824,1.1612,6.39
1998-07-20,34.32,1.648,65.76,6.784,1.488,138.85,4.1224,7.903,1.7,7.7486,0.6301,1.5045,1290.0,8.31,0.56,0.527,40.88,,7.51,42.55,8.795,1.1602,6.245
1998-07-21,34.32,1.643,66.0,6.8165,1.4923,140.39,4.145,7.9685,1.71,7.7476,0.6263,1.5123,1293.0,8.31,0.5595,0.5251,41.0,,7.572,42.49,8.818,1.1606,6.36
1998-07-22,34.37,1.642,66.45,6.819,1.4957,141.1,4.155,7.958,1.7105,7.746,0.6211,1.51,1292.0,8.31,0.5592,0.5206,41.05,,7.566,42.47,8.874,1.1635,6.2575
1998-07-23,34.4,1.6474,66.4,6.8297,1.4953,141.54,4.1525,7.956,1.712,7.7485,0.6168,1.512,1277.0,8.31,0.5613,0.517,41.2,,7.575,42.55,8.868,1.1648,6.24
1998-07-24,34.4,1.6594,65.5125,6.778,1.4979,140.93,4.13,7.885,1.711,7.7485,0.6196,1.4948,1247.5,8.31,0.5615,0.5195,40.85,,7.534,42.632,8.878,1.1654,6.185
1998-07-27,34.43,1.6565,65.95,6.795,1.504,142.24,4.145,7.886,1.721,7.7475,0.609,1.4995,1212.0,8.31,0.5618,0.511,41.1,,7.545,42.6,8.892,1.166,6.26
1998-07-28,34.38,1.6485,65.95,6.7605,1.5023,141.75,4.12,7.878,1.7085,7.745,0.6115,1.4925,1259.0,8.31,0.5625,0.5138,41.0,,7.5155,42.65,8.892,1.1632,6.25
1998-07-29,34.34,1.644,65.65,6.7585,1.5039,142.46,4.1278,7.911,1.717,7.7475,0.6105,1.487,1245.0,8.31,0.5622,0.5135,40.9,,7.526,42.55,8.921,1.1626,6.19
1998-07-30,34.34,1.6415,65.65,6.76,1.5085,142.51,4.115,7.925,1.717,7.7472,0.6145,1.487,1236.0,8.31,0.563,0.5173,40.7,,7.532,42.62,8.904,1.162,6.1
1998-07-31,34.39,1.6349,66.15,6.7825,1.5112,144.65,4.145,7.9595,1.728,7.749,0.607,1.4915,1232.0,8.31,0.5633,0.5115,40.95,,7.557,42.6,8.92,1.1632,6.135
1998-08-03,34.45,1.6245,66.3,6.8005,1.5155,145.8,4.16,7.993,1.733,7.7492,0.6035,1.502,1250.0,8.31,0.5639,0.5095,41.1,,7.609,42.6,8.962,1.1651,6.17
1998-08-04,34.45,1.633,66.5,6.7915,1.514,144.84,4.1505,7.988,1.728,7.7495,0.605,1.497,1242.0,8.31,0.5634,0.5135,40.85,,7.5895,42.57,8.965,1.1662,6.18
1998-08-05,34.5,1.636,66.7,6.751,1.5155,144.38,4.15,7.941,1.725,7.75,0.609,1.4915,1270.0,8.31,0.5633,0.5165,40.8,,7.558,42.6,9.007,1.1663,6.155
1998-08-06,34.51,1.6332,64.5,6.7405,1.5282,144.6,4.1725,7.976,1.743,7.7495,0.604,1.4908,1333.0,8.31,0.5633,0.5135,41.95,,7.558,42.56,9.029,1.1673,6.22
1998-08-07,34.65,1.629,67.4,6.784,1.5219,146.3,4.2025,8.03,1.7525,7.749,0.5991,1.4982,1330.0,8.31,0.5639,0.509,42.05,,7.599,42.7,9.025,1.168,6.285
1998-08-10,34.8,1.6328,67.6,6.7815,1.5177,146.54,4.25,8.085,1.7585,7.749,0.5985,1.4973,1345.0,8.31,0.5665,0.5069,42.05,,7.608,42.75,9.1375,1.1695,6.29
1998-08-11,34.9,1.6295,66.55,6.7805,1.5213,147.14,4.2575,8.1295,1.7616,7.7495,0.5921,1.4895,1340.0,8.31,0.5688,0.5013,42.55,,7.6035,43.0,9.195,1.1687,6.36
1998-08-12,34.85,1.629,66.6,6.7597,1.5152,146.09,4.1952,8.087,1.7525,7.7525,0.5945,1.4835,1338.0,8.31,0.5706,0.5027,41.9,,7.559,43.05,9.185,1.1707,6.3425
1998-08-13,34.79,1.6265,66.38,6.8025,1.517,145.05,4.185,8.1162,1.7485,7.75,0.5975,1.4885,1340.0,8.31,0.5713,0.5038,41.8,,7.6055,43.05,9.2225,1.1715,6.3
1998-08-14,34.71,1.6184,66.27,6.852,1.5186,146.37,4.225,8.1725,1.757,7.75,0.594,1.509,1327.0,8.31,0.5713,0.5038,42.1,,7.656,43.23,9.201,1.1717,6.325
1998-08-17,34.77,1.6162,67.1,6.8295,1.5243,145.78,4.2426,8.1695,1.764,7.75,0.5925,1.5029,1335.0,8.31,0.5718,0.5038,41.8,,7.6635,43.28,9.3015,1.173,6.265
1998-08-18,34.74,1.6162,67.0,6.844,1.5285,145.02,4.23,8.183,1.7655,7.749,0.5938,1.5105,1320.0,8.31,0.5725,0.5027,41.7,,7.696,43.4,9.24,1.174,6.265
1998-08-19,34.85,1.6227,66.23,6.845,1.5335,143.85,4.2035,8.165,1.757,7.7468,0.594,1.507,1305.0,8.31,0.5735,0.5038,41.55,,7.702,43.6,9.195,1.174,6.32
1998-08-20,34.6,1.6275,66.7,6.846,1.5305,142.6,4.185,8.153,1.751,7.7495,0.5897,1.5045,1302.0,8.31,0.5747,0.4985,41.2,,7.744,42.9,9.31,1.1737,6.35
1998-08-21,34.7,1.6363,67.0,6.834,1.542,144.94,4.2353,8.1837,1.7675,7.7503,0.583,1.503,1302.0,8.31,0.5765,0.4925,41.7,,7.729,42.7,9.7,1.175,6.38
1998-08-24,34.85,1.641,66.8,6.836,1.5493,143.96,4.202,8.225,1.767,7.748,0.5792,1.4996,1306.0,8.31,0.577,0.491,41.75,,7.792,42.6,9.665,1.1747,6.275
1998-08-25,34.85,1.6395,66.85,6.8525,1.5507,144.94,4.2205,8.2635,1.7745,7.7465,0.576,1.503,1309.0,8.31,0.5773,0.4912,41.55,,7.8655,42.56,9.59,1.1728,6.2725
1998-08-26,34.84,1.6385,66.36,6.879,1.563,144.43,4.2055,8.3325,1.774,7.7485,0.5682,1.5053,1312.0,8.31,0.578,0.4885,41.72,,8.0045,42.55,9.86,1.173,6.4
1998-08-27,34.8,1.6405,67.25,6.885,1.577,142.2,4.205,8.335,1.769,7.7505,0.555,1.482,1320.0,8.31,0.5785,0.4838,41.9,,8.32,42.65,9.97,1.1765,6.64
1998-08-28,34.85,1.672,66.45,6.7475,1.5692,142.55,4.203,8.0976,1.775,7.75,0.565,1.453,1338.0,8.31,0.5813,0.4928,42.1,,7.9545,42.7,10.05,1.1763,6.48
1998-08-31,34.88,1.676,66.95,6.699,1.5745,140.9,4.195,8.0665,1.775,7.7497,0.572,1.4417,1336.0,8.31,0.5825,0.495,42.0,,7.805,42.65,9.985,1.177,6.44
1998-09-01,34.81,1.674,66.45,6.6635,1.5535,136.23,3.895,7.9675,1.719,7.7455,0.5805,1.4405,1356.0,8.31,0.5828,0.5073,40.55,,7.74,42.65,9.99,1.177,6.28
1998-09-02,34.78,1.6686,66.35,6.66,1.5385,137.76,3.81,7.955,1.742,7.75,0.583,1.445,1342.0,8.31,0.5828,0.5035,40.7,,7.72,42.58,9.94,1.177,6.21
1998-09-03,34.82,1.6762,66.58,6.573,1.5395,134.82,3.8005,7.895,1.756,7.7495,0.581,1.4193,1332.0,8.31,0.5838,0.5005,40.75,,7.728,42.6,10.12,1.1783,6.22
1998-09-04,34.75,1.672,66.9,6.602,1.5265,133.99,3.8,7.945,1.751,7.739,0.5861,1.4252,1344.0,8.31,0.5843,0.5062,40.85,,7.715,42.655,10.146,1.178,6.235
1998-09-08,34.57,1.6581,66.0,6.575,1.5263,132.1,3.8,7.95,1.726,7.7495,0.5897,1.4123,1358.0,8.31,0.586,0.5097,40.8,,7.727,42.6,10.308,1.1767,6.2475
1998-09-09,34.69,1.662,66.18,6.567,1.521,136.45,3.8,7.961,1.7425,7.75,0.5875,1.4165,1363.0,8.31,0.5873,0.5075,40.8,,7.715,42.6,10.37,1.1762,6.235
1998-09-10,34.61,1.6816,66.05,6.448,1.5145,134.32,3.8,7.928,1.73,7.75,0.5966,1.3905,1370.0,8.31,0.5878,0.5155,40.74,,7.613,42.6,10.63,1.179,6.265
1998-09-11,34.52,1.6847,66.0,6.444,1.513,131.05,3.8,7.827,1.717,7.7502,0.601,1.386,1370.0,8.31,0.5882,0.521,40.9,,7.526,42.57,10.53,1.179,6.275
1998-09-14,34.61,1.6775,66.35,6.4935,1.5164,133.22,3.8,7.875,1.7325,7.746,0.5929,1.4047,1392.0,8.31,0.589,0.5136,40.95,,7.578,42.6,10.535,1.1799,6.235
1998-09-15,34.61,1.6742,66.4,6.4355,1.502,133.05,3.8,7.7585,1.7255,7.7473,0.5945,1.3945,1383.0,8.31,0.5893,0.514,40.85,,7.5365,42.55,10.21,1.1793,6.175
1998-09-16,34.61,1.6758,66.12,6.4495,1.5038,134.92,3.8,7.7985,1.7265,7.7479,0.5935,1.3955,1377.0,8.31,0.5893,0.5075,40.85,,7.5188,42.55,10.05,1.18,6.11
1998-09-17,34.55,1.684,66.8,6.418,1.5255,131.88,3.8,7.834,1.724,7.7475,0.5937,1.385,1385.0,8.31,0.587,0.5093,40.8,,7.49,42.55,10.31,1.1788,6.1605
1998-09-18,34.53,1.6835,66.15,6.4485,1.5295,132.63,3.8,7.83,1.723,7.7475,0.5875,1.39,1387.5,8.31,0.5863,0.504,40.7,,7.4805,42.585,10.145,1.181,6.15
1998-09-21,34.69,1.6845,66.09,6.4085,1.5267,133.4,3.8,7.9125,1.735,7.748,0.5835,1.3805,1395.0,8.31,0.5838,0.5005,40.7,,7.4775,42.55,10.32,1.1815,6.13
1998-09-22,34.63,1.6837,66.25,6.4065,1.5295,135.2,3.8,7.8825,1.733,7.7487,0.5855,1.3895,1399.0,8.31,0.5833,0.496,40.7,,7.4985,42.6,10.105,1.1836,5.9525
1998-09-23,34.71,1.6798,66.14,6.427,1.528,136.45,3.8,7.9005,1.73,7.7488,0.5781,1.3955,1402.0,8.31,0.5828,0.4905,40.5,,7.5195,42.63,10.115,1.1835,5.955
1998-09-24,34.61,1.6945,66.18,6.392,1.512,135.33,3.8,7.888,1.7125,7.7485,0.5836,1.388,1393.0,8.31,0.5783,0.4939,39.3,,7.461,42.55,10.124,1.1835,5.785
1998-09-25,34.62,1.7023,66.21,6.364,1.5128,135.1,3.8,7.875,1.691,7.7478,0.5911,1.3805,1388.0,8.31,0.5808,0.4968,39.0,,7.408,42.55,10.24,1.1844,5.845
1998-09-28,34.61,1.704,66.15,6.3995,1.5106,135.7,3.8,7.855,1.695,7.7485,0.5863,1.39,1383.8,8.2783,0.5798,0.4935,39.3,,7.425,42.56,10.11,1.1845,5.85
1998-09-29,34.54,1.7068,66.11,6.375,1.5012,133.9,3.8,7.831,1.6755,7.7487,0.5975,1.3895,1373.0,8.2782,0.575,0.5025,39.08,,7.406,42.55,10.11,1.1847,5.83
1998-09-30,34.7,1.6995,66.0,6.355,1.5262,136.59,3.8,7.845,1.6882,7.7492,0.593,1.3808,1393.0,8.278,0.5738,0.5,39.63,,7.402,42.48,10.196,1.1855,5.8824
1998-10-01,34.37,1.7045,66.25,6.276,1.5364,135.75,3.8,7.856,1.6903,7.7484,0.597,1.364,1390.0,8.278,0.572,0.503,39.65,,7.371,42.5,10.324,1.184,6.11
1998-10-02,34.05,1.7026,66.05,6.238,1.5505,135.6,3.8,7.968,1.687,7.7492,0.594,1.3523,1390.0,8.278,0.5723,0.4987,39.6,,7.466,42.45,10.31,1.1838,6.13
1998-10-05,33.75,1.6901,66.0,6.221,1.557,134.54,3.8,8.0635,1.679,7.7489,0.594,1.347,1389.0,8.278,0.5712,0.4968,39.15,,7.4815,42.5,10.2,1.1858,6.08
1998-10-06,33.54,1.6833,66.0,6.2075,1.552,131.15,3.8,8.02,1.678,7.7486,0.5887,1.3442,1389.0,8.2779,0.5718,0.493,38.83,,7.43,42.45,10.19,1.1852,6.01
1998-10-07,33.4,1.6968,65.5,6.1355,1.5288,123.97,3.8,7.745,1.6525,7.747,0.6178,1.318,1382.0,8.2778,0.5712,0.5113,38.75,,7.3335,42.4,10.195,1.187,5.87
1998-10-08,33.0,1.7222,65.5,6.1195,1.5435,118.85,3.8,7.856,1.646,7.7479,0.6183,1.2935,1365.0,8.2777,0.5713,0.5195,38.7,,7.335,42.4,10.38,1.1847,5.82
1998-10-09,32.95,1.703,65.57,6.215,1.546,117.0,3.8,7.9335,1.646,7.748,0.6162,1.323,1335.0,8.2777,0.5713,0.5205,38.4,,7.5,42.4,10.23,1.1868,5.7995
1998-10-13,33.16,1.7015,65.82,6.231,1.5485,118.85,3.8,7.893,1.6315,7.747,0.6273,1.3286,1350.0,8.2776,0.5714,0.541,38.3,,7.535,42.4,10.198,1.1875,5.8125
1998-10-14,33.3,1.7055,66.0,6.238,1.5465,119.27,3.8,7.9425,1.614,7.7465,0.6294,1.3325,1350.0,8.2777,0.571,0.5395,38.2,,7.6079,42.35,10.18,1.1885,5.67
1998-10-15,33.05,1.7028,66.3,6.187,1.5463,117.5,3.8,7.9725,1.615,7.7475,0.631,1.323,1336.0,8.2778,0.5711,0.5312,37.95,,7.658,42.33,10.125,1.1883,5.675
1998-10-16,32.8,1.703,66.33,6.1505,1.543,115.45,3.8,7.781,1.6195,7.747,0.6327,1.3148,1326.0,8.2776,0.5689,0.5357,37.95,,7.392,42.35,10.085,1.1885,5.6971
1998-10-19,32.99,1.6995,66.9,6.192,1.549,114.46,3.8,7.778,1.6195,7.748,0.6328,1.3235,1328.0,8.2778,0.57,0.535,38.2,,7.4455,42.35,10.1,1.19,5.67
1998-10-20,33.0,1.706,66.32,6.251,1.539,118.09,3.8,7.8075,1.6265,7.749,0.6285,1.3462,1330.0,8.2779,0.57,0.5263,38.05,,7.465,42.34,10.05,1.1889,5.75
1998-10-21,33.0,1.7005,66.4,6.2475,1.555,116.85,3.8,7.7575,1.616,7.749,0.6275,1.348,1326.0,8.2778,0.5698,0.526,37.9,,7.41,42.34,10.04,1.19,5.695
1998-10-22,32.92,1.695,66.61,6.2395,1.5433,117.88,3.8,7.745,1.621,7.7493,0.6253,1.3423,1324.0,8.2782,0.5705,0.5255,37.7,,7.3885,42.32,9.995,1.1901,5.725
1998-10-23,32.96,1.69,66.61,6.2275,1.5445,118.06,3.8,7.6365,1.623,7.7505,0.6184,1.3375,1322.0,8.2778,0.5707,0.5253,37.49,,7.313,42.35,10.04,1.191,5.74
1998-10-26,33.0,1.683,66.93,6.261,1.545,118.84,3.8,7.67,1.6265,7.7498,0.6165,1.3463,1316.0,8.2777,0.5713,0.5225,37.65,,7.332,42.4,10.023,1.191,5.6975
1998-10-27,32.7,1.6722,66.95,6.291,1.5395,118.6,3.8,7.791,1.6304,7.75,0.6154,1.3497,1321.0,8.2776,0.5717,0.5202,37.41,,7.382,42.4,10.195,1.2,5.77
1998-10-28,32.55,1.672,67.02,6.294,1.542,117.56,3.8,7.808,1.624,7.7495,0.616,1.3483,1320.0,8.2778,0.5707,0.522,36.9,,7.396,42.35,10.17,1.192,5.75
