Date,CHRIS/ICE_BPB1,CHRIS/MX_SXH1,CHRIS/MGEX_IW1,CHRIS/ICE_P1,CHRIS/ICE_IW1,CHRIS/ICE_DW1,CHRIS/CME_RB31,CHRIS/MGEX_IC1,CHRIS/MGEX_IP1,CHRIS/MGEX_IS1,CHRIS/MX_CGZ1,CHRIS/CME_LB1,CHRIS/CME_IBV1,CHRIS/ICE_ZJ1,CHRIS/CME_NG31,CHRIS/ICE_AR1,CHRIS/CME_EH1,CHRIS/ICE_KRU1,CHRIS/ICE_SS1,CHRIS/MGEX_IH1,CHRIS/MX_SXM1,CHRIS/CME_NG41,CHRIS/CME_CI1,CHRIS/MX_SXA1,CHRIS/MX_LGB1,CHRIS/MX_SXB1,CHRIS/MX_SCF1,CHRIS/CME_RB21,CHRIS/MX_SXY1,CHRIS/ICE_Y1,CHRIS/ICE_MP1,CHRIS/ICE_NT1,CHRIS/CME_HG11,CHRIS/ICE_ZR1,CHRIS/ICE_SF1,CHRIS/CME_RR1,CHRIS/CME_DA1,CHRIS/CME_ED31,CHRIS/ICE_WA1
2011-03-11,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,251.0,,,5.0,,,,2.0,0.0,,0.0,3.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,,2.0,0.0,3.0,,68.0,,8.0,
2011-03-14,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,183.0,,,0.0,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,,10.0,,2.0,68.0,,24.0,
2011-03-15,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,243.0,,,1.0,,,,,0.0,,8.0,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,,,0.0,,119.0,68.0,,0.0,
2011-03-16,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,439.0,,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,,,2.0,,2.0,1718.0,,404.0,
2011-03-17,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,673.0,,,12.0,,,,,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,8.0,868.0,,4.0,
2011-03-18,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,589.0,,,29.0,,,,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,,36.0,1130.0,,0.0,
2011-03-21,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,362.0,,,108.0,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,50.0,867.0,,244.0,
2011-03-22,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,582.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,3.0,664.0,,,
2011-03-23,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,397.0,,,2.0,,,,,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,,2.0,929.0,,7.0,
2011-03-24,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,611.0,,,3.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,,,2.0,,33.0,1604.0,,11.0,
2011-03-25,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,691.0,,,1.0,,,,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,0.0,,50.0,1099.0,,10.0,
2011-03-28,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,262.0,,,25.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,,0.0,,25.0,880.0,,0.0,
2011-03-29,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,438.0,,,67.0,,,,,0.0,,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,,22.0,936.0,,0.0,
2011-03-30,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,760.0,,,0.0,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,2.0,,11.0,1087.0,,0.0,
2011-03-31,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1221.0,,,0.0,,,,,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,0.0,,40.0,2628.0,,0.0,
2011-04-01,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1347.0,,,5.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,,0.0,,18.0,1564.0,,0.0,
2011-04-04,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1669.0,,,0.0,,,,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,0.0,,,668.0,,112.0,
2011-04-05,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2240.0,,,1.0,,,,,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,,0.0,,57.0,652.0,,0.0,
2011-04-06,30.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,516.0,,,1.0,,,,,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,,0.0,,,986.0,,0.0,
2011-04-07,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,839.0,,,2.0,,,,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,0.0,,,1144.0,,0.0,
2011-04-08,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,346.0,,,1.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,158.0,,0.0,,13.0,1060.0,,0.0,
2011-04-11,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,61.0,,,,,591.0,,,
2011-04-12,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1525.0,,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,,0.0,,,1111.0,,0.0,
2011-04-13,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,748.0,,,1.0,,,,,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,,13.0,,2.0,2351.0,,1.0,
2011-04-14,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,891.0,,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,,0.0,,45.0,1060.0,,5.0,
2011-04-15,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,698.0,,,0.0,,,,,0.0,,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,,0.0,,1.0,908.0,,9.0,
2011-04-18,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,614.0,,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,1.0,,,631.0,,19.0,
2011-04-19,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,144.0,491.0,,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,,0.0,,1.0,800.0,,2.0,
2011-04-20,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,403.0,,,1.0,,,,,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,2.0,,12.0,800.0,,3.0,
2011-04-21,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,455.0,,,1.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,,2.0,,28.0,908.0,,0.0,
2011-04-26,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,893.0,,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,0.0,,8.0,1525.0,,124.0,
2011-04-27,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,615.0,,,3.0,,,,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,,0.0,,15.0,904.0,,12.0,
2011-04-28,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,178.0,,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,,224.0,,12.0,2082.0,,0.0,
2011-04-29,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,343.0,,,3.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,,257.0,,55.0,470.0,,1.0,
2011-05-02,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,234.0,,,33.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,96.0,,14.0,500.0,,0.0,
2011-05-03,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,337.0,,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,117.0,,50.0,230.0,,0.0,
2011-05-04,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,703.0,,,6.0,,,,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,,276.0,,25.0,72.0,,86.0,
2011-05-05,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,131.0,,,2.0,,,,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,,327.0,,7.0,6.0,,16.0,
2011-05-06,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,159.0,,,3.0,,,,,0.0,1852.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,,438.0,,21.0,6.0,,11.0,
2011-05-09,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,208.0,,,1.0,,,,,0.0,1506.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,,358.0,,9.0,2.0,,1.0,
2011-05-10,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,256.0,,,0.0,,,,,0.0,844.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,,534.0,,55.0,6.0,,0.0,
2011-05-11,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,234.0,,,0.0,,,,,0.0,1422.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,303.0,,18.0,1.0,,63.0,
2011-05-12,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,104.0,,,0.0,,,,,0.0,717.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,,257.0,,105.0,1.0,,14.0,
2011-05-13,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,217.0,,,5.0,,,,,0.0,544.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,255.0,,31.0,50.0,,0.0,
2011-05-16,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,417.0,,,0.0,,,,,0.0,1325.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,,119.0,,1.0,574.0,,0.0,
2011-05-17,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,521.0,,,0.0,,,,,0.0,741.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,169.0,,,870.0,,0.0,
2011-05-18,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,187.0,,,0.0,,,,,0.0,574.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,,1030.0,,63.0,1144.0,,0.0,
2011-05-19,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,501.0,,,1.0,,,,,0.0,1020.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,,202.0,,7.0,1054.0,,0.0,
2011-05-20,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,627.0,,,2.0,,,,,0.0,682.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,,4.0,,23.0,1238.0,,6.0,
2011-05-23,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,373.0,,,3.0,,,,,0.0,,1.0,3.0,,,,,0.0,,0.0,82.0,,173.0,,19.0,549.0,,8.0,
2011-05-24,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,352.0,,,6.0,,,,,0.0,679.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,529.0,,5.0,1389.0,,0.0,
2011-05-25,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,417.0,,,1.0,,,,,0.0,803.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,11.0,,10.0,1038.0,,58.0,
2011-05-26,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,438.0,,,0.0,,,,,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,352.0,,10.0,1038.0,,0.0,
2011-05-27,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,420.0,,,1.0,,,,,0.0,389.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,3.0,,1.0,689.0,,0.0,
2011-05-30,,0.0,,0.0,,,,,,,0.0,420.0,,,,,,,,,318.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
2011-05-31,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,823.0,,,1.0,,,,,0.0,663.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,3.0,,,1750.0,,30.0,
2011-06-01,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,980.0,,,25.0,,,,,0.0,712.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,4.0,,42.0,1723.0,,26.0,
2011-06-03,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1101.0,,,40.0,,,,,0.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,0.0,,2.0,970.0,,1.0,
2011-06-06,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2555.0,,,40.0,,,,,0.0,1107.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,932.0,0.0,403.0,3.0,1030.0,,32.0,
2011-06-07,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,680.0,,,4.0,,,,,0.0,526.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,,0.0,,530.0,723.0,,17.0,
2011-06-08,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,488.0,,,0.0,,,,,0.0,622.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,,0.0,,452.0,546.0,,234.0,
2011-06-09,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,565.0,,,0.0,,,,112.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,0.0,3.0,,894.0,,119.0,
2011-06-10,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,595.0,,,1440.0,,,,,0.0,787.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,6.0,455.0,,44.0,
2011-06-14,50.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,517.0,,,2.0,,,,,0.0,332.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2649.0,,97.0,
2011-06-15,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,957.0,,,198.0,,,,,0.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,,2.0,,59.0,2004.0,,0.0,
2011-06-16,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,419.0,,,0.0,,,,,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,0.0,,,1249.0,,26.0,
2011-06-17,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,847.0,,,4.0,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,,0.0,,432.0,984.0,,1.0,
2011-06-20,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,458.0,,,10.0,,,,,0.0,1201.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,,0.0,,98.0,872.0,,4.0,
2011-06-21,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,415.0,,,176.0,,,,,0.0,1148.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,,0.0,,64.0,903.0,,16.0,
2011-06-22,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,566.0,,,4.0,,,,,0.0,1568.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,,3.0,,4.0,1422.0,,0.0,
2011-06-23,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,627.0,,,1.0,,,,,0.0,338.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,,0.0,,15.0,873.0,,0.0,
2011-06-24,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,357.0,,,0.0,,,,,0.0,649.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,,0.0,,2.0,990.0,,1.0,
2011-06-27,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,356.0,,,0.0,,,,,0.0,453.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,,0.0,,,841.0,,0.0,
2011-06-28,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,191.0,,,0.0,,,,,0.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,,0.0,,33.0,1315.0,,55.0,
2011-06-29,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,179.0,,,3.0,,,,,0.0,658.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,,1.0,,5.0,1087.0,,15.0,
2011-06-30,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,279.0,,,0.0,,,,,0.0,921.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,,333.0,,2.0,1087.0,,0.0,
2011-07-01,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,484.0,,,4.0,,,,,0.0,,0.0,1.0,,,,,0.0,,0.0,144.0,,1.0,,7.0,256.0,,103.0,
2011-07-04,,0.0,,0.0,,,,,,,0.0,484.0,,,,,,,,,165.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,,,,,,,,
2011-07-05,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,513.0,,,0.0,,,,,0.0,360.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,,4.0,1.0,14.0,58.0,,88.0,
2011-07-06,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,100.0,220.0,,,0.0,,,,,0.0,333.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,,2.0,,30.0,221.0,,0.0,
2011-07-07,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,650.0,208.0,,,0.0,,,,,0.0,567.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,,46.0,,283.0,89.0,,278.0,
2011-07-08,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,450.0,277.0,,,2.0,,,,,0.0,356.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,,25.0,,1.0,102.0,,0.0,
2011-07-11,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,400.0,179.0,,,2.0,,,,,0.0,826.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,,48.0,,3.0,128.0,,15.0,
2011-07-12,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2310.0,174.0,,,0.0,,,,,0.0,618.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,,80.0,,193.0,204.0,,3.0,
2011-07-13,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,549.0,208.0,,,0.0,,,,,0.0,572.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,,7.0,,7.0,204.0,,56.0,
2011-07-14,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1243.0,211.0,,,0.0,,,,,0.0,416.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,,52.0,,11.0,79.0,,26.0,
2011-07-15,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,349.0,69.0,,,0.0,,,,,0.0,549.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,,2.0,,74.0,1111.0,,23.0,
2011-07-18,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,450.0,419.0,,,0.0,,,,,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,,14.0,,9.0,532.0,,0.0,
2011-07-19,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,860.0,321.0,,,0.0,,,,,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,,1.0,,280.0,1150.0,,11.0,
2011-07-20,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,697.0,146.0,,,0.0,,,,,0.0,513.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,,30.0,,15.0,647.0,,4.0,
2011-07-21,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,870.0,311.0,,,0.0,,,,,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,,348.0,,110.0,811.0,,6.0,
2011-07-22,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1215.0,335.0,,,100.0,,,,,0.0,379.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,,189.0,1.0,58.0,265.0,,0.0,
2011-07-25,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,895.0,198.0,,,0.0,,,,,0.0,460.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,83.0,,9.0,,,1429.0,,0.0,
2011-07-26,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,656.0,442.0,,,0.0,,,,,0.0,435.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,,37.0,,,918.0,,3.0,
2011-07-27,,0.0,0.0,0.0,,,,0.0,0.0,0.0,440.0,432.0,,,,,,,,0.0,836.0,,1.0,0.0,0.0,0.0,0.0,,0.0,25.0,289.0,,60.0,,25.0,1464.0,,0.0,
2011-07-28,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,375.0,275.0,,,0.0,,,,,0.0,932.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,,4.0,,35.0,1571.0,,8.0,
2011-07-29,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,300.0,400.0,,,0.0,,,,,0.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,,0.0,,100.0,1724.0,,0.0,
2011-08-01,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,981.0,,,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,147.0,,0.0,,,1343.0,,41.0,
2011-08-02,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1200.0,1148.0,,,4.0,,,,,0.0,1294.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,148.0,1.0,3.0,,32.0,1205.0,,0.0,
2011-08-03,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,625.0,816.0,,,38.0,,,,,0.0,1313.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,,0.0,,,664.0,,94.0,
2011-08-04,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1352.0,1019.0,,,8.0,,,,,0.0,1292.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,,5.0,,59.0,392.0,,0.0,
2011-08-05,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,999.0,1882.0,,,0.0,,,,,0.0,1400.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,,0.0,,8.0,1002.0,,22.0,
2011-08-08,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,450.0,753.0,,,1.0,,,,,0.0,1004.0,0.0,6.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,104.0,,6.0,,423.0,664.0,,0.0,
2011-08-09,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,475.0,681.0,,,0.0,,,,,0.0,1493.0,15.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,192.0,,10.0,,,639.0,,17.0,
2011-08-10,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,161.0,737.0,,,0.0,,,,,0.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,,14.0,,,1260.0,,2.0,
2011-08-11,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,51.0,875.0,,,10.0,,,,,0.0,991.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,,9.0,,,1470.0,,6.0,
2011-08-12,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,85.0,1631.0,,,5.0,,,,,0.0,363.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,,2.0,,5.0,502.0,,22.0,
2011-08-15,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,325.0,502.0,,,0.0,,,,,0.0,511.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,,5.0,,,619.0,,54.0,
2011-08-16,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,250.0,,,,0.0,,,,,0.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,,1.0,,,698.0,,0.0,
2011-08-17,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,600.0,,,,0.0,,,,,0.0,813.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,,13.0,,453.0,813.0,,27.0,
